Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
699,JonathanÿLo isiga,23,NYY,1,2,-1,0,0,0,0,0,0,0,0,0,0.476,0.5,0,0,0,loaisjo01,JonathanÿLoaisiga,JonathanÿLoaisiga,JonathanÿLoaisiga,jonathanloaisiga
700,Jos‚ÿLobat¢n#,33,NYM,22,57,-4,0,0,-3,1,-6,-0.7,2,-5,-0.5,0.469,0.496,-0.2,-0.2,-2,lobatjo01,JoseÿLobaton#,JoseÿLobaton,JoseÿLobaton,joselobaton
701,TimÿLocastro,25,LAD,18,14,0,1,0,-1,0,1,0.1,0,1,0.1,0.504,0.5,0.2,-0.1,2,locasti01,TimÿLocastro,TimÿLocastro,TimÿLocastro,timlocastro
702,WalkerÿLockett,24,SDP,4,5,-1,0,0,0,1,0,0,0,0,0,0.501,0.5,0,0,0,lockewa01,WalkerÿLockett,WalkerÿLockett,WalkerÿLockett,walkerlockett
703,BooneÿLogan,33,MIL,12,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,loganbo02,BooneÿLogan,BooneÿLogan,BooneÿLogan,boonelogan
704,EvanÿLongoria,32,SFG,125,512,-4,0,0,1,3,0,-0.2,17,17,1.4,0.5,0.5,1.5,0.3,16,longoev01,EvanÿLongoria,EvanÿLongoria,EvanÿLongoria,evanlongoria
705,JorgeÿL¢pez,25,2TM,10,2,0,0,0,0,0,1,0.1,0,1,0.1,0.51,0.501,0.1,0,1,lopezjo02,JorgeÿLopez,JorgeÿLopez,JorgeÿLopez,jorgelopez
706,PabloÿL¢pez*,22,MIA,11,18,-2,0,0,0,2,1,0.1,0,1,0.1,0.507,0.5,0.1,0,1,lopezpa01,PabloÿLopez*,PabloÿLopez,PabloÿLopez,pablolopez
707,RafaelÿLopez*,30,SDP,37,117,-8,0,0,4,2,-2,-0.2,4,2,0.2,0.495,0.499,-0.3,0.6,-2,lopezra02,RafaelÿLopez*,RafaelÿLopez,RafaelÿLopez,rafaellopez
708,ReynaldoÿL¢pez,24,CHW,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,lopezre01,ReynaldoÿLopez,ReynaldoÿLopez,ReynaldoÿLopez,reynaldolopez
709,YoanÿL¢pez,25,ARI,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lopezyo01,YoanÿLopez,YoanÿLopez,YoanÿLopez,yoanlopez
710,MichaelÿLorenzen,26,CIN,54,34,4,0,-1,0,4,7,0.7,0,7,0.7,0.514,0.505,0.7,-0.1,7,lorenmi01,MichaelÿLorenzen,MichaelÿLorenzen,MichaelÿLorenzen,michaellorenzen
711,AaronÿLoup*,30,2TM,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,loupaa01,AaronÿLoup*,AaronÿLoup,AaronÿLoup,aaronloup
712,BrandonÿLowe*,23,TBR,43,148,2,0,0,0,0,2,0.3,5,8,0.8,0.505,0.501,0.8,0.1,8,lowebr01,BrandonÿLowe*,BrandonÿLowe,BrandonÿLowe,brandonlowe
713,JedÿLowrie#,34,OAK,157,680,18,0,2,-10,4,14,1.7,24,38,4,0.509,0.509,4.9,-0.4,48,lowrije01,JedÿLowrie#,JedÿLowrie,JedÿLowrie,jedlowrie
714,JoshÿLucas,27,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lucasjo02,JoshÿLucas,JoshÿLucas,JoshÿLucas,joshlucas
715,JoeyÿLucchesi*,25,SDP,24,39,-6,0,0,0,6,0,0,0,0,0,0.499,0.5,0,0,0,lucchjo01,JoeyÿLucchesi*,JoeyÿLucchesi,JoeyÿLucchesi,joeylucchesi
716,JonathanÿLucroy,32,OAK,126,454,-17,-1,-2,-12,8,-23,-2.2,16,-7,-0.6,0.481,0.485,0.5,-0.3,5,lucrojo01,JonathanÿLucroy,JonathanÿLucroy,JonathanÿLucroy,jonathanlucroy
717,DawelÿLugo,23,DET,27,101,-4,1,0,-2,1,-4,-0.4,4,-1,-0.1,0.483,0.497,0.1,-0.1,1,lugoda01,DawelÿLugo,DawelÿLugo,DawelÿLugo,dawellugo
718,SethÿLugo,28,NYM,50,13,-2,0,0,0,2,0,0,0,0,0,0.5,0.5,0,-0.1,0,lugose01,SethÿLugo,SethÿLugo,SethÿLugo,sethlugo
719,JordanÿLuplow,24,PIT,37,103,-3,-1,-1,4,-1,-2,-0.3,3,1,0.1,0.494,0.499,-0.4,0.3,-3,luplojo01,JordanÿLuplow,JordanÿLuplow,JordanÿLuplow,jordanluplow
720,JordanÿLyles,27,2TM,36,20,-3,0,0,0,3,-1,-0.1,0,0,-0.1,0.499,0.5,-0.1,0,0,lylesjo01,JordanÿLyles,JordanÿLyles,JordanÿLyles,jordanlyles
721,LanceÿLynn#,31,2TM,3,4,-1,0,0,0,1,0,0,0,0,0,0.484,0.5,0,0,0,lynnla01,LanceÿLynn#,LanceÿLynn,LanceÿLynn,lancelynn
722,TylerÿLyons*,30,STL,27,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,lyonsty01,TylerÿLyons*,TylerÿLyons,TylerÿLyons,tylerlyons
723,DixonÿMachado,26,DET,67,233,-16,0,1,-1,1,-14,-1.4,8,-6,-0.6,0.478,0.491,-0.5,0.1,-5,machadi01,DixonÿMachado,DixonÿMachado,DixonÿMachado,dixonmachado
724,MannyÿMachado,25,2TM,162,709,33,4,-3,-5,8,37,3.9,24,61,6.1,0.523,0.512,6.6,0.4,66,machama01,MannyÿMachado,MannyÿMachado,MannyÿMachado,mannymachado
725,RyanÿMadson*,37,2TM,56,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,madsory01,RyanÿMadson*,RyanÿMadson,RyanÿMadson,ryanmadson
726,KentaÿMaeda,30,LAD,39,40,-8,0,0,0,6,-2,-0.3,0,-2,-0.3,0.494,0.499,-0.2,0,-2,maedake01,KentaÿMaeda,KentaÿMaeda,KentaÿMaeda,kentamaeda
727,MattÿMagill,28,MIN,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,magilma01,MattÿMagill,MattÿMagill,MattÿMagill,mattmagill
728,TylerÿMahle,23,CIN,21,34,-5,0,0,0,5,0,0,0,0,0,0.501,0.5,0,0,0,mahlety01,TylerÿMahle,TylerÿMahle,TylerÿMahle,tylermahle
729,MikieÿMahtook,28,DET,67,250,-8,0,1,4,-2,-5,-0.5,9,4,0.4,0.492,0.497,-0.1,0.3,0,mahtomi01,MikieÿMahtook,MikieÿMahtook,MikieÿMahtook,mikiemahtook
730,LukeÿMaile,27,TOR,68,231,-2,1,0,-2,4,1,0.2,8,9,1,0.501,0.5,1.1,0.3,11,mailelu01,LukeÿMaile,LukeÿMaile,LukeÿMaile,lukemaile
731,KazuhisaÿMakita,33,SDP,25,3,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,makitka01,KazuhisaÿMakita,KazuhisaÿMakita,KazuhisaÿMakita,kazuhisamakita
732,Mart¡nÿMaldonado,31,2TM,119,404,-14,-1,-1,-2,7,-12,-1,14,3,0.4,0.49,0.496,0.5,0.7,5,maldoma01,MartinÿMaldonado,MartinÿMaldonado,MartinÿMaldonado,martinmaldonado
733,SeanÿManaea,26,OAK,3,5,-1,0,0,0,1,0,0,0,0,0,0.505,0.5,0,0,0,manaese01,SeanÿManaea,SeanÿManaea,SeanÿManaea,seanmanaea
734,TreyÿMancini,26,BAL,156,636,-4,1,-1,-4,-8,-16,-1.4,23,7,0.8,0.49,0.49,1.1,-1,11,mancitr01,TreyÿMancini,TreyÿMancini,TreyÿMancini,treymancini
736,DillonÿMaples,26,CHC,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mapledi01,DillonÿMaples,DillonÿMaples,DillonÿMaples,dillonmaples
737,ManuelÿMargot,23,SDP,141,519,-10,-2,2,7,3,-1,-0.3,17,16,1.3,0.499,0.499,0.7,0.9,9,margoma01,ManuelÿMargot,ManuelÿMargot,ManuelÿMargot,manuelmargot
739,JakeÿMarisnick,27,HOU,103,235,-6,1,0,12,1,8,1,8,17,1.8,0.509,0.505,0.5,1.5,5,marisja01,JakeÿMarisnick,JakeÿMarisnick,JakeÿMarisnick,jakemarisnick
740,MikeÿMarjama,28,SEA,10,29,-3,-1,0,0,1,-3,-0.3,1,-2,-0.2,0.47,0.498,-0.2,0.1,-2,marjami01,MikeÿMarjama,MikeÿMarjama,MikeÿMarjama,mikemarjama
741,NickÿMarkakis*,34,ATL,162,705,12,-1,1,2,-6,7,0.4,22,29,2.6,0.505,0.505,2.6,-0.6,27,markani01,NickÿMarkakis*,NickÿMarkakis,NickÿMarkakis,nickmarkakis
742,Germ nÿM rquez,23,COL,31,65,-4,0,0,0,10,7,0.7,0,7,0.7,0.522,0.504,0.7,0,7,marquge01,GermanÿMarquez,GermanÿMarquez,GermanÿMarquez,germanmarquez
743,DevenÿMarrero,27,ARI,49,85,-10,1,0,3,1,-5,-0.6,3,-3,-0.4,0.488,0.496,-0.7,0.3,-6,marrede01,DevenÿMarrero,DevenÿMarrero,DevenÿMarrero,devenmarrero
744,EvanÿMarshall,28,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,marshev01,EvanÿMarshall,EvanÿMarshall,EvanÿMarshall,evanmarshall
745,JefryÿMarte,27,LAA,90,209,-6,0,0,0,-3,-9,-0.9,7,-2,-0.2,0.489,0.494,-0.2,-0.2,-2,marteje01,JefryÿMarte,JefryÿMarte,JefryÿMarte,jefrymarte
746,KetelÿMarte#,24,ARI,153,580,3,2,0,11,5,21,2,19,40,3.9,0.515,0.514,2.8,1.6,29,marteke01,KetelÿMarte#,KetelÿMarte,KetelÿMarte,ketelmarte
747,StarlingÿMarte,29,PIT,145,606,13,1,2,4,3,22,2.1,20,42,4,0.516,0.515,3.7,0.6,38,martest01,StarlingÿMarte,StarlingÿMarte,StarlingÿMarte,starlingmarte
748,ChrisÿMartin,32,TEX,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,martich02,ChrisÿMartin,ChrisÿMartin,ChrisÿMartin,chrismartin
749,LeonysÿMart¡n*,30,2TM,84,353,0,0,0,1,2,3,0.5,13,16,1.7,0.504,0.501,1.5,0.4,15,martile01,LeonysÿMartin*,LeonysÿMartin,LeonysÿMartin,leonysmartin
750,RussellÿMartin,35,TOR,90,352,-1,-4,-1,1,5,1,0.2,13,13,1.4,0.501,0.501,1.3,0.8,12,martiru01,RussellÿMartin,RussellÿMartin,RussellÿMartin,russellmartin
751,CarlosÿMart¡nez,26,STL,33,36,-2,-1,0,0,5,3,0.3,0,3,0.3,0.51,0.502,0.3,0,3,martica04,CarlosÿMartinez,CarlosÿMartinez,CarlosÿMartinez,carlosmartinez
752,J.D.ÿMartinez,30,BOS,150,649,59,-2,-2,-2,-11,43,4.5,23,66,6.7,0.528,0.526,6.8,-1.1,67,martijd02,J.D.ÿMartinez,J.D.ÿMartinez,JDÿMartinez,jdmartinez
753,Jos‚ÿMart¡nez,29,STL,152,590,20,-4,0,-8,-7,2,-0.1,19,21,1.8,0.501,0.501,2.8,-1.8,29,martijo08,JoseÿMartinez,JoseÿMartinez,JoseÿMartinez,josemartinez
754,V¡ctorÿMart¡nez#,39,DET,133,508,-15,-2,-2,0,-11,-31,-3,18,-13,-1.3,0.476,0.48,-1.4,-1,-13,martivi01,VictorÿMartinez#,VictorÿMartinez,VictorÿMartinez,victormartinez
755,NickÿMartini*,28,OAK,55,179,7,0,1,0,-1,7,0.8,6,13,1.4,0.512,0.504,1.3,-0.1,13,martini02,NickÿMartini*,NickÿMartini,NickÿMartini,nickmartini
756,JeffÿMathis,35,ARI,69,218,-15,0,0,11,4,0,-0.1,7,7,0.6,0.5,0.5,-0.6,1.5,-4,mathije01,JeffÿMathis,JeffÿMathis,JeffÿMathis,jeffmathis
757,PhilÿMaton,25,SDP,44,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,matonph01,PhilÿMaton,PhilÿMaton,PhilÿMaton,philmaton
758,StevenÿMatz,27,NYM,29,53,-6,0,0,0,8,2,0.2,0,2,0.2,0.509,0.502,0.2,0,2,matzst01,StevenÿMatz,StevenÿMatz,StevenÿMatz,stevenmatz
759,JoeÿMauer*,35,MIN,127,543,-1,0,-1,4,-8,-7,-0.5,19,13,1.4,0.495,0.496,0.9,-0.2,9,mauerjo01,JoeÿMauer*,JoeÿMauer,JoeÿMauer,joemauer
760,BrandonÿMaurer,27,KCR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,maurebr01,BrandonÿMaurer,BrandonÿMaurer,BrandonÿMaurer,brandonmaurer
761,BruceÿMaxwell*,27,OAK,18,58,-4,0,0,1,1,-3,-0.3,2,-1,-0.1,0.483,0.498,-0.2,0.2,-2,maxwebr01,BruceÿMaxwell*,BruceÿMaxwell,BruceÿMaxwell,brucemaxwell
763,CameronÿMaybin,31,2TM,129,384,-4,-2,1,2,-2,-6,-0.7,13,7,0.6,0.495,0.499,0.4,-0.1,5,maybica01,CameronÿMaybin,CameronÿMaybin,CameronÿMaybin,cameronmaybin
764,MikeÿMayers,26,STL,48,2,0,0,0,0,0,0,0,0,0,0,0.501,0.5,0,-0.1,0,mayermi01,MikeÿMayers,MikeÿMayers,MikeÿMayers,mikemayers
765,TimÿMayza*,26,TOR,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mayzati01,TimÿMayza*,TimÿMayza,TimÿMayza,timmayza
766,NomarÿMazara*,23,TEX,128,536,-5,1,1,-7,-6,-15,-1.3,19,4,0.5,0.488,0.49,1.1,-1.1,11,mazarno01,NomarÿMazara*,NomarÿMazara,NomarÿMazara,nomarmazara
767,CoryÿMazzoni,28,CHC,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mazzoco01,CoryÿMazzoni,CoryÿMazzoni,CoryÿMazzoni,corymazzoni
768,ZachÿMcAllister,30,2TM,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mcallza01,ZachÿMcAllister,ZachÿMcAllister,ZachÿMcAllister,zachmcallister
769,BrianÿMcCann*,34,HOU,63,216,-5,-1,-1,5,4,2,0.3,8,9,1,0.503,0.501,0.4,1,4,mccanbr01,BrianÿMcCann*,BrianÿMcCann,BrianÿMcCann,brianmccann
770,JamesÿMcCann,28,DET,118,457,-24,-3,-1,-3,7,-24,-2.3,16,-7,-0.7,0.479,0.485,-0.5,0.6,-4,mccanja02,JamesÿMcCann,JamesÿMcCann,JamesÿMcCann,jamesmccann
771,BrandonÿMcCarthy,34,ATL,15,31,-5,0,0,0,5,0,0,0,0,0,0.5,0.5,0,0,0,mccarbr01,BrandonÿMcCarthy,BrandonÿMcCarthy,BrandonÿMcCarthy,brandonmccarthy
772,KevinÿMcCarthy,26,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mccarke01,KevinÿMcCarthy,KevinÿMcCarthy,KevinÿMcCarthy,kevinmccarthy
773,AdamÿMcCreery*,25,ATL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mccread01,AdamÿMcCreery*,AdamÿMcCreery,AdamÿMcCreery,adammccreery
774,LanceÿMcCullersÿJr.*,24,HOU,1,2,-1,0,0,0,0,0,0,0,0,0,0.476,0.5,0,0,0,mcculla02,LanceÿMcCullersÿJr.*,LanceÿMcCullersÿJr.,LanceÿMcCullersÿJr,lancemccullersjr
775,AndrewÿMcCutchen,31,2TM,155,682,20,-7,1,-2,-6,6,0.4,22,27,2.5,0.504,0.501,2.8,-1,29,mccutan01,AndrewÿMcCutchen,AndrewÿMcCutchen,AndrewÿMcCutchen,andrewmccutchen
776,T.J.ÿMcFarland*,29,ARI,46,7,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.498,0.499,-0.1,0,-1,mcfartj01,T.J.ÿMcFarland*,T.J.ÿMcFarland,TJÿMcFarland,tjmcfarland
777,JakeÿMcGee*,31,COL,57,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,mcgeeja01,JakeÿMcGee*,JakeÿMcGee,JakeÿMcGee,jakemcgee
778,KyleÿMcGowin,26,WSN,5,2,-1,0,0,0,0,0,0,0,0,0,0.495,0.5,0,0,0,mcgowky01,KyleÿMcGowin,KyleÿMcGowin,KyleÿMcGowin,kylemcgowin
779,KyleÿMcGrath*,25,SDP,4,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,mcgraky01,KyleÿMcGrath*,KyleÿMcGrath,KyleÿMcGrath,kylemcgrath
780,DeckÿMcGuire,29,2TM,3,3,0,0,0,0,0,0,0,0,0,0,0.505,0.5,0,0,0,mcguide02,DeckÿMcGuire,DeckÿMcGuire,DeckÿMcGuire,deckmcguire
781,ReeseÿMcGuire*,23,TOR,14,33,2,0,0,-1,1,1,0.2,1,3,0.3,0.51,0.501,0.4,0,4,mcguire01,ReeseÿMcGuire*,ReeseÿMcGuire,ReeseÿMcGuire,reesemcguire
782,CollinÿMcHugh,31,HOU,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mchugco01,CollinÿMcHugh,CollinÿMcHugh,CollinÿMcHugh,collinmchugh
783,BillyÿMcKinney*,23,2TM,38,132,1,-1,1,-4,-2,-4,-0.4,5,1,0.1,0.489,0.498,0.5,-0.5,4,mckinbi01,BillyÿMcKinney*,BillyÿMcKinney,BillyÿMcKinney,billymckinney
784,RyanÿMcMahon*,23,COL,91,202,-8,1,1,6,-1,-1,-0.2,7,5,0.4,0.499,0.499,-0.2,0.4,-1,mcmahry01,RyanÿMcMahon*,RyanÿMcMahon,RyanÿMcMahon,ryanmcmahon
785,JeffÿMcNeil*,26,NYM,63,248,13,2,1,7,2,24,2.4,8,32,3.2,0.54,0.516,2.5,0.9,25,mcneije01,JeffÿMcNeil*,JeffÿMcNeil,JeffÿMcNeil,jeffmcneil
786,AlexÿMcRae,25,PIT,2,2,-1,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,mcraeal01,AlexÿMcRae,AlexÿMcRae,AlexÿMcRae,alexmcrae
787,AustinÿMeadows*,23,2TM,59,191,3,0,0,-10,-1,-8,-0.9,6,-2,-0.3,0.485,0.496,0.8,-1.2,8,meadoau01,AustinÿMeadows*,AustinÿMeadows,AustinÿMeadows,austinmeadows
789,KrisÿMedlen#,32,ARI,1,1,0,0,0,0,0,0,0,0,0,0,0.487,0.5,0,0,0,medlekr01,KrisÿMedlen#,KrisÿMedlen,KrisÿMedlen,krismedlen
790,RyanÿMeisinger,24,BAL,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,meisiry01,RyanÿMeisinger,RyanÿMeisinger,RyanÿMeisinger,ryanmeisinger
791,AdalbertoÿMej¡a,25,MIN,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,mejiaad01,AdalbertoÿMejia,AdalbertoÿMejia,AdalbertoÿMejia,adalbertomejia
792,FranciscoÿMejia#,22,2TM,21,62,-2,0,0,0,1,-2,-0.2,2,0,-0.1,0.49,0.499,0,0,0,mejiafr01,FranciscoÿMejia#,FranciscoÿMejia,FranciscoÿMejia,franciscomejia
793,MarkÿMelancon,33,SFG,39,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,melanma01,MarkÿMelancon,MarkÿMelancon,MarkÿMelancon,markmelancon
794,KeuryÿMella,24,CIN,4,2,-1,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,mellake01,KeuryÿMella,KeuryÿMella,KeuryÿMella,keurymella
795,YohanderÿM‚ndez*,23,TEX,1,2,-1,0,0,0,0,0,0,0,0,0,0.473,0.5,0,0,0,mendeyo01,YohanderÿMendez*,YohanderÿMendez,YohanderÿMendez,yohandermendez
796,DanielÿMengden,25,OAK,1,3,0,0,0,0,0,0,0,0,0,0,0.542,0.5,0,0,0,mengdda01,DanielÿMengden,DanielÿMengden,DanielÿMengden,danielmengden
797,JordyÿMercer,31,PIT,117,436,-8,0,0,-5,6,-7,-0.9,14,7,0.5,0.494,0.496,1.1,0,12,mercejo03,JordyÿMercer,JordyÿMercer,JordyÿMercer,jordymercer
798,WhitÿMerrifield,29,KCR,158,707,17,3,-2,-1,2,19,2.2,24,43,4.5,0.512,0.512,4.4,0.3,44,merriwh01,WhitÿMerrifield,WhitÿMerrifield,WhitÿMerrifield,whitmerrifield
799,DevinÿMesoraco,30,2TM,84,274,-3,0,-1,-1,4,-1,-0.2,9,8,0.7,0.499,0.5,0.9,0.3,9,mesorde01,DevinÿMesoraco,DevinÿMesoraco,DevinÿMesoraco,devinmesoraco
800,BenÿMeyer*,25,MIA,13,1,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,meyerbe02,BenÿMeyer*,BenÿMeyer,BenÿMeyer,benmeyer
802,MilesÿMikolas,29,STL,32,71,-8,0,0,0,10,3,0.3,0,3,0.3,0.509,0.502,0.3,0,3,mikolmi01,MilesÿMikolas,MilesÿMikolas,MilesÿMikolas,milesmikolas
803,WadeÿMiley*,31,MIL,16,28,-4,-1,0,0,4,0,0,0,0,0,0.502,0.5,0,0,0,mileywa01,WadeÿMiley*,WadeÿMiley,WadeÿMiley,wademiley
804,AndrewÿMiller*,33,CLE,3,1,0,0,0,0,0,0,0,0,0,0,0.496,0.5,0,0,0,millean01,AndrewÿMiller*,AndrewÿMiller,AndrewÿMiller,andrewmiller
805,BradÿMiller*,28,2TM,75,254,-1,-1,0,-3,-2,-7,-0.7,9,2,0.2,0.491,0.498,0.5,-0.4,5,millebr02,BradÿMiller*,BradÿMiller,BradÿMiller,bradmiller
806,JustinÿMiller,31,WSN,46,1,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,milleju02,JustinÿMiller,JustinÿMiller,JustinÿMiller,justinmiller
807,ShelbyÿMiller,27,ARI,5,5,-1,0,0,0,1,0,-0.1,0,0,-0.1,0.491,0.5,-0.1,0,0,millesh01,ShelbyÿMiller,ShelbyÿMiller,ShelbyÿMiller,shelbymiller
808,AlecÿMills,26,CHC,7,5,-1,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,millsal02,AlecÿMills,AlecÿMills,AlecÿMills,alecmills
809,HobyÿMilner*,27,2TM,9,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,milneho01,HobyÿMilner*,HobyÿMilner,HobyÿMilner,hobymilner
810,TommyÿMilone*,31,WSN,5,9,-2,0,0,0,1,0,-0.1,0,0,-0.1,0.491,0.5,-0.1,0,0,milonto01,TommyÿMilone*,TommyÿMilone,TommyÿMilone,tommymilone
811,JuanÿMinaya,27,CHW,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,minayju01,JuanÿMinaya,JuanÿMinaya,JuanÿMinaya,juanminaya
812,MikeÿMinor,30,TEX,1,3,0,0,0,0,0,1,0.1,0,1,0.1,0.559,0.5,0.1,0,1,minormi01,MikeÿMinor,MikeÿMinor,MikeÿMinor,mikeminor
813,A.J.ÿMinter*,24,ATL,60,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,minteaj01,A.J.ÿMinter*,A.J.ÿMinter,AJÿMinter,ajminter
815,BryanÿMitchell*,27,SDP,14,19,-3,0,0,0,3,0,-0.1,0,0,-0.1,0.497,0.5,0,0,0,mitchbr01,BryanÿMitchell*,BryanÿMitchell,BryanÿMitchell,bryanmitchell
816,YadierÿMolina,35,STL,123,503,3,-3,-2,-4,7,1,-0.1,16,18,1.5,0.501,0.501,2.1,0.3,22,molinya01,YadierÿMolina,YadierÿMolina,YadierÿMolina,yadiermolina
817,Yo nÿMoncada#,23,CHW,149,650,-3,-2,1,-10,4,-10,-0.7,23,13,1.4,0.493,0.494,2.3,-0.4,23,moncayo01,YoanÿMoncada#,YoanÿMoncada,YoanÿMoncada,yoanmoncada
818,AdalbertoÿMondes¡#,22,KCR,75,291,7,3,0,-3,3,10,1.2,10,21,2.2,0.514,0.506,2.4,0.1,24,mondera02,AdalbertoÿMondesi#,AdalbertoÿMondesi,AdalbertoÿMondesi,adalbertomondesi
819,FrankieÿMontas,25,OAK,2,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.471,0.5,-0.1,0,-1,montafr02,FrankieÿMontas,FrankieÿMontas,FrankieÿMontas,frankiemontas
820,MiguelÿMontero*,34,WSN,4,13,-3,0,0,0,0,-3,-0.3,0,-2,-0.3,0.422,0.498,-0.3,0,-2,montemi01,MiguelÿMontero*,MiguelÿMontero,MiguelÿMontero,miguelmontero
822,MikeÿMontgomery*,28,CHC,37,35,-7,0,0,0,5,-1,-0.2,0,-1,-0.2,0.496,0.499,-0.2,0,-1,montgmi01,MikeÿMontgomery*,MikeÿMontgomery,MikeÿMontgomery,mikemontgomery
823,AdamÿMoore,34,TBR,8,20,0,0,0,-1,0,-1,0,1,0,0,0.494,0.5,0.1,-0.1,1,mooread01,AdamÿMoore,AdamÿMoore,AdamÿMoore,adammoore
824,MattÿMoore*,29,TEX,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,moorema02,MattÿMoore*,MattÿMoore,MattÿMoore,mattmoore
825,KendrysÿMorales#,35,TOR,130,471,4,-2,-2,0,-10,-10,-0.8,17,7,0.8,0.492,0.494,0.7,-0.9,7,moralke01,KendrysÿMorales#,KendrysÿMorales,KendrysÿMorales,kendrysmorales
827,ColinÿMoran*,25,PIT,144,465,3,-3,2,-9,2,-5,-0.7,15,10,0.8,0.497,0.497,1.9,-0.9,19,moranco01,ColinÿMoran*,ColinÿMoran,ColinÿMoran,colinmoran
828,MitchÿMoreland*,32,BOS,124,459,-1,-1,-1,5,-6,-3,-0.1,16,14,1.5,0.498,0.498,0.9,0.1,9,morelmi01,MitchÿMoreland*,MitchÿMoreland,MitchÿMoreland,mitchmoreland
829,AdamÿMorgan*,28,PHI,64,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,morgaad01,AdamÿMorgan*,AdamÿMorgan,AdamÿMorgan,adammorgan
830,MikeÿMorin,27,SEA,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morinmi01,MikeÿMorin,MikeÿMorin,MikeÿMorin,mikemorin
831,MaxÿMoroff#,25,PIT,26,67,-2,0,0,0,1,-2,-0.2,2,1,0,0.493,0.499,0,0.1,1,morofma01,MaxÿMoroff#,MaxÿMoroff,MaxÿMoroff,maxmoroff
832,ReyesÿMoronta,25,SFG,63,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,-0.1,0,moronre01,ReyesÿMoronta,ReyesÿMoronta,ReyesÿMoronta,reyesmoronta
833,AkeelÿMorris,25,LAA,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morriak01,AkeelÿMorris,AkeelÿMorris,AkeelÿMorris,akeelmorris
834,LoganÿMorrison*,30,MIN,95,359,-12,0,0,3,-6,-16,-1.5,13,-3,-0.2,0.483,0.49,-0.6,-0.2,-6,morrilo01,LoganÿMorrison*,LoganÿMorrison,LoganÿMorrison,loganmorrison
835,BrandonÿMorrow,33,CHC,35,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morrobr01,BrandonÿMorrow,BrandonÿMorrow,BrandonÿMorrow,brandonmorrow
836,CharlieÿMorton,34,HOU,3,6,-1,0,0,0,1,0,0,0,0,0,0.502,0.5,0,0,0,mortoch02,CharlieÿMorton,CharlieÿMorton,CharlieÿMorton,charliemorton
