Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Name-additional,no_accent_names,clean_end,no_period,clean_name
791,KeuryÿMella,23,CIN,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mellake01,KeuryÿMella,KeuryÿMella,KeuryÿMella,keurymella
792,TimÿMelville,27,2TM,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,melviti01,TimÿMelville,TimÿMelville,TimÿMelville,timmelville
794,DanielÿMengden,24,OAK,1,4,1,0,0,0,1,1,0.1,0,1,0.1,0.611,0.501,0.1,0,1,mengdda01,DanielÿMengden,DanielÿMengden,DanielÿMengden,danielmengden
795,JordyÿMercer,30,PIT,145,558,-7,-3,0,-12,7,-14,-1.5,18,4,0.2,0.49,0.491,1.5,-0.5,16,mercejo03,JordyÿMercer,JordyÿMercer,JordyÿMercer,jordymercer
796,WhitÿMerrifield,28,KCR,145,630,6,4,0,-2,3,10,1.1,22,32,3.2,0.507,0.506,3.4,0.2,34,merriwh01,WhitÿMerrifield,WhitÿMerrifield,WhitÿMerrifield,whitmerrifield
798,DevinÿMesoraco,29,CIN,56,165,-3,-1,0,-1,2,-3,-0.4,5,2,0.2,0.494,0.498,0.3,0.1,3,mesorde01,DevinÿMesoraco,DevinÿMesoraco,DevinÿMesoraco,devinmesoraco
799,AlexÿMeyer,27,LAA,1,2,0,0,0,0,0,1,0.1,0,1,0.1,0.549,0.5,0.1,0,1,meyeral01,AlexÿMeyer,AlexÿMeyer,AlexÿMeyer,alexmeyer
800,WillÿMiddlebrooks,28,TEX,22,39,-3,0,0,1,0,-2,-0.2,1,0,0,0.492,0.499,-0.1,0.1,-1,middlwi01,WillÿMiddlebrooks,WillÿMiddlebrooks,WillÿMiddlebrooks,willmiddlebrooks
801,KeynanÿMiddleton,23,LAA,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,middlke01,KeynanÿMiddleton,KeynanÿMiddleton,KeynanÿMiddleton,keynanmiddleton
802,WadeÿMiley*,30,BAL,3,4,0,0,0,0,1,0,0,0,0,0,0.504,0.5,0,0,0,mileywa01,WadeÿMiley*,WadeÿMiley,WadeÿMiley,wademiley
803,AndrewÿMiller*,32,CLE,5,1,0,0,0,0,0,0,0,0,0,0,0.497,0.5,0,0,0,millean01,AndrewÿMiller*,AndrewÿMiller,AndrewÿMiller,andrewmiller
804,BradÿMiller*,27,TBR,110,407,-8,0,2,-2,2,-7,-0.7,15,7,0.7,0.493,0.495,0.9,0,9,millebr02,BradÿMiller*,BradÿMiller,BradÿMiller,bradmiller
805,ShelbyÿMiller,26,ARI,4,9,-1,0,0,0,1,1,0.1,0,1,0.1,0.511,0.5,0.1,0,1,millesh01,ShelbyÿMiller,ShelbyÿMiller,ShelbyÿMiller,shelbymiller
806,HobyÿMilner*,26,PHI,37,2,-1,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,milneho01,HobyÿMilner*,HobyÿMilner,HobyÿMilner,hobymilner
807,TommyÿMilone*,30,2TM,16,12,-1,0,0,0,2,1,0.1,0,1,0.1,0.504,0.5,0.1,0,1,milonto01,TommyÿMilone*,TommyÿMilone,TommyÿMilone,tommymilone
808,JuanÿMinaya,26,CHW,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,minayju01,JuanÿMinaya,JuanÿMinaya,JuanÿMinaya,juanminaya
809,MikeÿMinor,29,KCR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,minormi01,MikeÿMinor,MikeÿMinor,MikeÿMinor,mikeminor
810,A.J.ÿMinter*,23,ATL,16,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,minteaj01,A.J.ÿMinter*,A.J.ÿMinter,AJÿMinter,ajminter
811,Ar¡elÿMiranda*,28,SEA,4,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.484,0.5,-0.1,0,-1,miranar01,ArielÿMiranda*,ArielÿMiranda,ArielÿMiranda,arielmiranda
812,BryanÿMitchell*,26,NYY,4,0,0,0,0,0,0,0,0,0,0,0,0.499,0.5,0,0,0,mitchbr01,BryanÿMitchell*,BryanÿMitchell,BryanÿMitchell,bryanmitchell
813,YadierÿMolina,34,STL,136,543,-5,-2,-1,1,8,1,0,18,19,1.7,0.501,0.501,1.7,0.9,18,molinya01,YadierÿMolina,YadierÿMolina,YadierÿMolina,yadiermolina
815,Yo nÿMoncada#,22,CHW,54,231,0,0,1,6,1,9,0.9,8,17,1.7,0.516,0.505,1.1,0.8,11,moncayo01,YoanÿMoncada#,YoanÿMoncada,YoanÿMoncada,yoanmoncada
816,CarlosÿMoncrief*,28,SFG,28,43,-4,-1,0,-1,0,-6,-0.6,1,-5,-0.5,0.479,0.496,-0.4,-0.1,-4,moncrca01,CarlosÿMoncrief*,CarlosÿMoncrief,CarlosÿMoncrief,carlosmoncrief
817,AdalbertoÿMondes¡#,21,KCR,25,60,-6,-1,0,-4,1,-10,-1,2,-8,-0.8,0.458,0.494,-0.4,-0.3,-4,mondera02,AdalbertoÿMondesi#,AdalbertoÿMondesi,AdalbertoÿMondesi,adalbertomondesi
818,FrankieÿMontas,24,OAK,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,montafr02,FrankieÿMontas,FrankieÿMontas,FrankieÿMontas,frankiemontas
819,MiguelÿMontero*,33,2TM,76,213,-7,0,0,-7,3,-11,-1.1,7,-4,-0.4,0.485,0.497,0.3,-0.4,3,montemi01,MiguelÿMontero*,MiguelÿMontero,MiguelÿMontero,miguelmontero
820,RafaelÿMontero,26,NYM,32,28,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,0.495,0.499,-0.2,0,-2,montera01,RafaelÿMontero,RafaelÿMontero,RafaelÿMontero,rafaelmontero
821,JordanÿMontgomery*,24,NYY,2,5,0,0,0,0,1,0,0,0,0,0,0.516,0.5,0,0,0,montgjo01,JordanÿMontgomery*,JordanÿMontgomery,JordanÿMontgomery,jordanmontgomery
822,MikeÿMontgomery*,27,CHC,40,30,-2,0,0,0,5,2,0.2,0,2,0.2,0.506,0.501,0.2,0,2,montgmi01,MikeÿMontgomery*,MikeÿMontgomery,MikeÿMontgomery,mikemontgomery
824,MattÿMoore*,28,SFG,31,53,-9,0,0,0,8,-1,-0.1,0,-1,-0.1,0.497,0.499,-0.1,0,-1,moorema02,MattÿMoore*,MattÿMoore,MattÿMoore,mattmoore
825,TylerÿMoore,30,MIA,104,203,-5,-1,-1,1,-3,-8,-0.9,7,-2,-0.2,0.492,0.495,-0.3,-0.2,-3,moorety01,TylerÿMoore,TylerÿMoore,TylerÿMoore,tylermoore
826,KendrysÿMorales#,34,TOR,150,608,-1,-4,-3,0,-13,-21,-2.1,22,1,0,0.486,0.487,0,-1.2,1,moralke01,KendrysÿMorales#,KendrysÿMorales,KendrysÿMorales,kendrysmorales
827,ColinÿMoran*,24,HOU,7,12,2,0,0,-1,0,1,0.1,0,1,0.1,0.512,0.501,0.2,-0.1,2,moranco01,ColinÿMoran*,ColinÿMoran,ColinÿMoran,colinmoran
828,MitchÿMoreland*,31,BOS,149,576,-2,-1,1,9,-9,-2,-0.1,21,19,1.9,0.499,0.499,1,0.1,10,morelmi01,MitchÿMoreland*,MitchÿMoreland,MitchÿMoreland,mitchmoreland
830,AdamÿMorgan*,27,PHI,36,3,1,0,0,0,0,1,0.1,0,1,0.1,0.503,0.501,0.1,0,1,morgaad01,AdamÿMorgan*,AdamÿMorgan,AdamÿMorgan,adammorgan
831,MikeÿMorin,26,2TM,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morinmi01,MikeÿMorin,MikeÿMorin,MikeÿMorin,mikemorin
832,MaxÿMoroff#,24,PIT,56,140,-5,0,1,3,2,1,0.1,5,5,0.5,0.502,0.501,0.2,0.5,2,morofma01,MaxÿMoroff#,MaxÿMoroff,MaxÿMoroff,maxmoroff
833,ReyesÿMoronta,24,SFG,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,moronre01,ReyesÿMoronta,ReyesÿMoronta,ReyesÿMoronta,reyesmoronta
834,AkeelÿMorris,24,ATL,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morriak01,AkeelÿMorris,AkeelÿMorris,AkeelÿMorris,akeelmorris
835,BryanÿMorris*,30,SFG,20,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morribr01,BryanÿMorris*,BryanÿMorris,BryanÿMorris,bryanmorris
836,LoganÿMorrison*,29,TBR,149,601,21,1,0,-4,-9,9,0.9,22,30,3,0.506,0.505,3.4,-1.2,34,morrilo01,LoganÿMorrison*,LoganÿMorrison,LoganÿMorrison,loganmorrison
837,BrandonÿMorrow,32,LAD,43,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,morrobr01,BrandonÿMorrow,BrandonÿMorrow,BrandonÿMorrow,brandonmorrow
838,MikeÿMorse,35,SFG,24,40,-3,0,0,-3,0,-7,-0.7,1,-5,-0.6,0.472,0.496,-0.3,-0.3,-2,morsemi01,MikeÿMorse,MikeÿMorse,MikeÿMorse,mikemorse
839,CharlieÿMorton,33,HOU,1,3,-1,0,0,0,0,0,0,0,0,0,0.464,0.5,0,0,0,mortoch02,CharlieÿMorton,CharlieÿMorton,CharlieÿMorton,charliemorton
840,BrandonÿMoss*,33,KCR,118,401,-11,-1,0,-2,-9,-23,-2.3,14,-9,-0.9,0.48,0.486,-0.7,-1.1,-7,mossbr01,BrandonÿMoss*,BrandonÿMoss,BrandonÿMoss,brandonmoss
841,JasonÿMotte,35,ATL,42,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,motteja01,JasonÿMotte,JasonÿMotte,JasonÿMotte,jasonmotte
842,TaylorÿMotter,27,SEA,92,280,-15,2,-1,-4,1,-17,-1.7,10,-7,-0.8,0.481,0.489,-0.3,-0.3,-3,motteta01,TaylorÿMotter,TaylorÿMotter,TaylorÿMotter,taylormotter
843,MikeÿMoustakas*,28,KCR,148,598,9,-2,-2,-11,1,-6,-0.5,21,16,1.6,0.496,0.497,2.7,-0.9,27,moustmi01,MikeÿMoustakas*,MikeÿMoustakas,MikeÿMoustakas,mikemoustakas
845,PeterÿMoylan,38,KCR,7,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,moylape01,PeterÿMoylan,PeterÿMoylan,PeterÿMoylan,petermoylan
846,EdwardÿMujica,33,DET,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,mujiced01,EdwardÿMujica,EdwardÿMujica,EdwardÿMujica,edwardmujica
847,DanielÿMurphy*,32,WSN,144,593,24,-2,-1,-9,4,16,1.5,19,35,3.3,0.511,0.51,4.3,-0.6,44,murphda08,DanielÿMurphy*,DanielÿMurphy,DanielÿMurphy,danielmurphy
848,JohnÿRyanÿMurphy,26,ARI,5,7,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.479,0.499,-0.1,0,-1,murphjr01,JohnÿRyanÿMurphy,JohnÿRyanÿMurphy,JohnÿRyanÿMurphy,johnryanmurphy
849,TomÿMurphy,26,COL,12,26,-5,0,0,0,0,-5,-0.5,1,-4,-0.5,0.456,0.497,-0.4,0,-4,murphto04,TomÿMurphy,TomÿMurphy,TomÿMurphy,tommurphy
850,JoeÿMusgrove,24,HOU,4,5,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,0.485,0.5,-0.1,0,-1,musgrjo01,JoeÿMusgrove,JoeÿMusgrove,JoeÿMusgrove,joemusgrove
851,WilÿMyers,26,SDP,155,649,9,0,-1,2,-8,2,0,21,23,2.1,0.501,0.501,1.9,-0.7,21,myerswi01,WilÿMyers,WilÿMyers,WilÿMyers,wilmyers
852,MikeÿNapoli,35,TEX,124,485,-14,0,-1,3,-8,-20,-2,17,-3,-0.3,0.484,0.487,-0.6,-0.4,-6,napolmi01,MikeÿNapoli,MikeÿNapoli,MikeÿNapoli,mikenapoli
853,TylerÿNaquin*,26,CLE,19,40,-3,0,0,2,0,-1,-0.1,1,1,0.1,0.496,0.5,-0.1,0.2,-1,naquity01,TylerÿNaquin*,TylerÿNaquin,TylerÿNaquin,tylernaquin
854,OmarÿNarv ez*,25,CHW,90,295,0,0,-1,-3,5,1,0.1,11,11,1.1,0.501,0.5,1.4,0.2,14,narvaom01,OmarÿNarvaez*,OmarÿNarvaez,OmarÿNarvaez,omarnarvaez
855,DanielÿNava#,34,PHI,80,214,5,-1,1,4,-2,6,0.6,7,13,1.3,0.508,0.504,0.9,0.2,9,navada01,DanielÿNava#,DanielÿNava,DanielÿNava,danielnava
856,EfrenÿNavarro*,31,DET,23,69,0,0,0,1,-1,-1,-0.1,2,2,0.2,0.498,0.5,0.1,0,1,navaref01,EfrenÿNavarro*,EfrenÿNavarro,EfrenÿNavarro,efrennavarro
857,ZachÿNeal,28,OAK,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,nealza01,ZachÿNeal,ZachÿNeal,ZachÿNeal,zachneal
858,KristopherÿNegr¢n,31,ARI,14,31,-2,-1,0,-1,0,-4,-0.4,1,-3,-0.3,0.473,0.498,-0.2,-0.1,-2,negrokr01,KristopherÿNegron,KristopherÿNegron,KristopherÿNegron,kristophernegron
859,JimmyÿNelson,28,MIL,27,60,-11,0,0,0,9,-2,-0.2,0,-2,-0.2,0.494,0.499,-0.2,0,-2,nelsoji02,JimmyÿNelson,JimmyÿNelson,JimmyÿNelson,jimmynelson
860,H‚ctorÿNeris,28,PHI,71,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,nerishe01,HectorÿNeris,HectorÿNeris,HectorÿNeris,hectorneris
861,PatÿNeshek#,36,2TM,66,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,neshepa01,PatÿNeshek#,PatÿNeshek,PatÿNeshek,patneshek
862,DovydasÿNeverauskas,24,PIT,24,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,neverdo01,DovydasÿNeverauskas,DovydasÿNeverauskas,DovydasÿNeverauskas,dovydasneverauskas
863,SeanÿNewcomb*,24,ATL,19,35,-8,0,0,0,6,-2,-0.3,0,-2,-0.3,0.487,0.498,-0.3,0,-2,newcose01,SeanÿNewcomb*,SeanÿNewcomb,SeanÿNewcomb,seannewcomb
864,GiftÿNgoepe,27,PIT,28,63,-1,0,0,1,1,1,0.1,2,3,0.3,0.503,0.5,0.2,0.2,2,ngoepgi01,GiftÿNgoepe,GiftÿNgoepe,GiftÿNgoepe,giftngoepe
865,JuanÿNicasio,30,3TM,69,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,nicasju01,JuanÿNicasio,JuanÿNicasio,JuanÿNicasio,juannicasio
866,BrettÿNicholas*,28,TEX,21,65,-4,-1,0,-1,1,-4,-0.4,2,-2,-0.2,0.48,0.497,-0.1,0,-1,nichobr01,BrettÿNicholas*,BrettÿNicholas,BrettÿNicholas,brettnicholas
867,JustinÿNicolino*,25,MIA,20,13,-4,0,0,0,2,-1,-0.1,0,-1,-0.1,0.493,0.499,-0.1,0,-1,nicolju01,JustinÿNicolino*,JustinÿNicolino,JustinÿNicolino,justinnicolino
868,Tom sÿNido,23,NYM,5,10,0,0,0,0,0,0,0,0,0,0,0.502,0.5,0,0,0,nidoto01,TomasÿNido,TomasÿNido,TomasÿNido,tomasnido
869,KirkÿNieuwenhuis*,29,MIL,16,31,-2,0,0,0,0,-3,-0.3,1,-2,-0.2,0.484,0.498,-0.2,0,-2,nieuwki01,KirkÿNieuwenhuis*,KirkÿNieuwenhuis,KirkÿNieuwenhuis,kirknieuwenhuis
870,BrandonÿNimmo*,24,NYM,69,215,6,0,1,-1,-1,4,0.4,7,11,1,0.506,0.503,1.2,-0.3,12,nimmobr01,BrandonÿNimmo*,BrandonÿNimmo,BrandonÿNimmo,brandonnimmo
871,AaronÿNola,24,PHI,25,54,-10,-1,0,0,8,-2,-0.2,0,-2,-0.2,0.494,0.499,-0.2,0,-2,nolaaa01,AaronÿNola,AaronÿNola,AaronÿNola,aaronnola
872,RickyÿNolasco,34,LAA,3,7,-1,0,0,0,1,0,0,0,0,0,0.511,0.5,0,0,0,nolasri01,RickyÿNolasco,RickyÿNolasco,RickyÿNolasco,rickynolasco
873,BudÿNorris,32,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,norribu01,BudÿNorris,BudÿNorris,BudÿNorris,budnorris
875,DerekÿNorris,28,TBR,53,198,-8,0,-1,-2,3,-8,-0.8,7,-1,-0.1,0.485,0.495,0.1,0.2,1,norride01,DerekÿNorris,DerekÿNorris,DerekÿNorris,dereknorris
876,Iv nÿNova,30,PIT,29,60,-15,0,0,0,9,-5,-0.6,0,-5,-0.6,0.481,0.497,-0.6,0,-5,novaiv01,IvanÿNova,IvanÿNova,IvanÿNova,ivannova
877,EduardoÿN£¤ez,30,2TM,114,491,7,1,1,-13,1,-3,-0.4,16,13,1.2,0.497,0.498,2.5,-1.2,26,nunezed02,EduardoÿNunez,EduardoÿNunez,EduardoÿNunez,eduardonunez
878,RenatoÿN£¤ez,23,OAK,8,16,-1,0,0,0,0,-1,-0.1,1,0,0,0.491,0.5,0,0,0,nunezre01,RenatoÿNunez,RenatoÿNunez,RenatoÿNunez,renatonunez
879,VidalÿNu¤oÿIII*,29,BAL,1,1,0,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,nunovi01,VidalÿNunoÿIII*,VidalÿNunoÿIII,VidalÿNunoÿIII,vidalnunoiii
880,DarrenÿO'Day,34,BAL,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,odayda01,DarrenÿO'Day,DarrenÿO'Day,DarrenÿO'Day,darreno'day
881,EricÿO'Flaherty*,32,ATL,22,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,oflaher01,EricÿO'Flaherty*,EricÿO'Flaherty,EricÿO'Flaherty,erico'flaherty
882,ChrisÿO'Grady,27,MIA,13,9,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.492,0.499,-0.1,0,-1,ogradch01,ChrisÿO'Grady,ChrisÿO'Grady,ChrisÿO'Grady,chriso'grady
883,ScottÿOberg,27,COL,65,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,obergsc01,ScottÿOberg,ScottÿOberg,ScottÿOberg,scottoberg
884,RougnedÿOdor*,23,TEX,162,651,-35,1,0,2,4,-28,-2.7,23,-4,-0.5,0.483,0.483,-0.7,0.7,-6,odorro01,RougnedÿOdor*,RougnedÿOdor,RougnedÿOdor,rougnedodor
885,JakeÿOdorizzi,27,TBR,2,4,0,0,0,0,1,0,0,0,0,0,0.521,0.5,0,0,0,odorija01,JakeÿOdorizzi,JakeÿOdorizzi,JakeÿOdorizzi,jakeodorizzi
886,SeunghwanÿOh,34,STL,60,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,ohse01,SeunghwanÿOh,SeunghwanÿOh,SeunghwanÿOh,seunghwanoh
887,MikeÿOhlman,26,TOR,7,13,-1,0,0,1,0,0,0,0,0,0,0.497,0.5,-0.1,0.1,-1,ohlmami01,MikeÿOhlman,MikeÿOhlman,MikeÿOhlman,mikeohlman
888,StevenÿOkert*,25,SFG,41,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,okertst01,StevenÿOkert*,StevenÿOkert,StevenÿOkert,stevenokert
889,MattÿOlson*,23,OAK,59,216,16,1,-1,8,-3,21,2.2,8,29,2.9,0.536,0.513,2.1,0.6,21,olsonma02,MattÿOlson*,MattÿOlson,MattÿOlson,mattolson
891,PauloÿOrlando,31,KCR,39,90,-7,0,0,0,0,-8,-0.8,3,-4,-0.5,0.48,0.495,-0.5,0,-4,orlanpa01,PauloÿOrlando,PauloÿOrlando,PauloÿOrlando,pauloorlando
892,DannyÿOrtiz*,27,PIT,9,13,-2,0,0,0,0,-2,-0.3,0,-2,-0.2,0.472,0.498,-0.2,0,-2,ortizda02,DannyÿOrtiz*,DannyÿOrtiz,DannyÿOrtiz,dannyortiz
893,JoshÿOsich*,28,SFG,51,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,osichjo01,JoshÿOsich*,JoshÿOsich,JoshÿOsich,joshosich
894,Jos‚ÿOsuna,24,PIT,104,227,-6,0,-1,-5,-3,-14,-1.5,7,-7,-0.8,0.486,0.491,-0.3,-0.8,-2,osunajo01,JoseÿOsuna,JoseÿOsuna,JoseÿOsuna,joseosuna
895,RobertoÿOsuna,22,TOR,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,osunaro01,RobertoÿOsuna,RobertoÿOsuna,RobertoÿOsuna,robertoosuna
896,DanÿOtero,32,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,oteroda01,DanÿOtero,DanÿOtero,DanÿOtero,danotero
897,AdamÿOttavino#,31,COL,59,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,ottavad01,AdamÿOttavino#,AdamÿOttavino,AdamÿOttavino,adamottavino
898,DillonÿOverton*,25,2TM,2,1,0,0,0,0,0,0,0,0,0,0,0.494,0.5,0,0,0,overtdi01,DillonÿOverton*,DillonÿOverton,DillonÿOverton,dillonoverton
899,ChrisÿOwings,25,ARI,97,386,-6,2,1,-1,2,-2,-0.2,13,11,1,0.498,0.499,1.1,0.1,12,owingch01,ChrisÿOwings,ChrisÿOwings,ChrisÿOwings,chrisowings
900,MarcellÿOzuna,26,MIA,159,679,40,-3,-1,6,-6,37,3.6,22,59,5.6,0.523,0.523,5.1,-0.1,53,ozunama01,MarcellÿOzuna,MarcellÿOzuna,MarcellÿOzuna,marcellozuna
901,EmilioÿPag n*,26,SEA,2,2,-1,0,0,0,0,0,0,0,0,0,0.488,0.5,0,0,0,paganem01,EmilioÿPagan*,EmilioÿPagan,EmilioÿPagan,emiliopagan
902,JoeÿPanik*,26,SFG,138,573,1,1,0,-7,4,-2,-0.3,19,17,1.5,0.499,0.499,2.3,-0.4,24,panikjo01,JoeÿPanik*,JoeÿPanik,JoeÿPanik,joepanik
903,EduardoÿParedes,22,LAA,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,pareded01,EduardoÿParedes,EduardoÿParedes,EduardoÿParedes,eduardoparedes
904,EdwardÿParedes*,30,LAD,10,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,pareded02,EdwardÿParedes*,EdwardÿParedes,EdwardÿParedes,edwardparedes
905,BlakeÿParker,32,LAA,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,parkebl01,BlakeÿParker,BlakeÿParker,BlakeÿParker,blakeparker
906,JarrettÿParker*,28,SFG,51,177,-5,1,1,6,-2,0,-0.1,6,6,0.5,0.5,0.5,-0.1,0.4,0,parkeja03,JarrettÿParker*,JarrettÿParker,JarrettÿParker,jarrettparker
907,IanÿParmley*,27,TOR,3,4,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,0.458,0.499,-0.1,0,-1,parmlia01,IanÿParmley*,IanÿParmley,IanÿParmley,ianparmley
908,GerardoÿParra*,30,COL,115,425,-4,0,-1,5,-5,-6,-0.7,14,8,0.7,0.495,0.497,0.2,0,3,parrage01,GerardoÿParra*,GerardoÿParra,GerardoÿParra,gerardoparra
911,JamesÿPazos,26,SEA,4,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,pazosja01,JamesÿPazos,JamesÿPazos,JamesÿPazos,jamespazos
912,BradÿPeacock,29,HOU,4,8,0,0,0,0,1,1,0.1,0,1,0.1,0.535,0.501,0.1,0,1,peacobr01,BradÿPeacock,BradÿPeacock,BradÿPeacock,bradpeacock
913,SteveÿPearce,34,TOR,92,348,0,-1,-1,-5,-4,-10,-1,12,2,0.2,0.489,0.494,0.7,-0.9,7,pearcst01,SteveÿPearce,SteveÿPearce,SteveÿPearce,stevepearce
914,JocÿPederson*,25,LAD,102,323,-2,0,1,-13,2,-13,-1.4,11,-3,-0.4,0.487,0.492,0.9,-1.2,10,pederjo01,JocÿPederson*,JocÿPederson,JocÿPederson,jocpederson
915,DustinÿPedroia,33,BOS,105,463,3,-3,0,9,2,10,1.1,16,26,2.6,0.51,0.506,1.7,1.2,17,pedrodu01,DustinÿPedroia,DustinÿPedroia,DustinÿPedroia,dustinpedroia
916,MikeÿPelfrey,33,CHW,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,pelfrmi01,MikeÿPelfrey,MikeÿPelfrey,MikeÿPelfrey,mikepelfrey
917,F‚lixÿPe¤a,27,CHC,24,4,-1,0,0,0,1,0,0,0,0,0,0.501,0.5,0,0,0,penafe01,FelixÿPena,FelixÿPena,FelixÿPena,felixpena
918,FranciscoÿPe¤a,27,BAL,5,10,3,0,0,0,0,3,0.3,0,3,0.3,0.558,0.502,0.3,0,3,penafr01,FranciscoÿPena,FranciscoÿPena,FranciscoÿPena,franciscopena
919,HunterÿPence,34,SFG,134,539,-11,1,2,-2,-5,-14,-1.6,18,3,0.1,0.489,0.491,0.4,-0.7,5,pencehu01,HunterÿPence,HunterÿPence,HunterÿPence,hunterpence
920,CliffÿPennington#,33,LAA,87,217,-6,0,0,3,2,-1,-0.1,8,7,0.7,0.499,0.499,0.4,0.6,4,pennicl01,CliffÿPennington#,CliffÿPennington,CliffÿPennington,cliffpennington
921,DavidÿPeralta*,29,ARI,140,577,3,3,3,4,-5,7,0.6,19,25,2.4,0.505,0.504,2,-0.2,21,peralda01,DavidÿPeralta*,DavidÿPeralta,DavidÿPeralta,davidperalta
922,JhonnyÿPeralta,35,STL,21,58,-5,0,0,0,0,-5,-0.6,2,-3,-0.4,0.474,0.497,-0.4,0,-3,peraljh01,JhonnyÿPeralta,JhonnyÿPeralta,JhonnyÿPeralta,jhonnyperalta
923,WandyÿPeralta*,25,CIN,66,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,peralwa01,WandyÿPeralta*,WandyÿPeralta,WandyÿPeralta,wandyperalta
924,WilyÿPeralta,28,MIL,18,15,-1,0,0,0,2,1,0.1,0,1,0.1,0.506,0.501,0.1,0,1,peralwi01,WilyÿPeralta,WilyÿPeralta,WilyÿPeralta,wilyperalta
925,Jos‚ÿPeraza,23,CIN,143,518,-24,2,1,-4,5,-21,-2.2,17,-4,-0.6,0.485,0.487,-0.2,0.1,0,perazjo01,JoseÿPeraza,JoseÿPeraza,JoseÿPeraza,joseperaza
926,LuisÿPerdomo,24,SDP,27,53,-7,0,0,0,8,2,0.1,0,2,0.1,0.506,0.501,0.1,0,2,perdolu02,LuisÿPerdomo,LuisÿPerdomo,LuisÿPerdomo,luisperdomo
927,CarlosÿP‚rez,26,LAA,11,21,-3,0,0,0,0,-3,-0.3,1,-2,-0.2,0.476,0.498,-0.2,0,-2,perezca02,CarlosÿPerez,CarlosÿPerez,CarlosÿPerez,carlosperez
928,Hern nÿP‚rez,26,MIL,136,458,-13,1,2,7,-2,-6,-0.7,15,9,0.7,0.495,0.496,0,0.5,2,perezhe01,HernanÿPerez,HernanÿPerez,HernanÿPerez,hernanperez
929,Mart¡nÿP‚rez*,26,TEX,2,6,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,0.457,0.499,-0.1,0,-1,perezma02,MartinÿPerez*,MartinÿPerez,MartinÿPerez,martinperez
930,?liverÿP‚rez*,35,WSN,47,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,perezol01,OliverÿPerez*,OliverÿPerez,OliverÿPerez,oliverperez
